,RA,DEC,QUICK_OBJECT_ID,MAG_AUTO_G,MAGERR_AUTO_G,MAG_AUTO_R,MAGERR_AUTO_R,MAG_AUTO_I,MAGERR_AUTO_I,MAG_AUTO_Z,MAGERR_AUTO_Z,Z
560,348.7019099393736,20.21174707895156,10402800109879,22.221018,0.083906114,20.381144,0.031733736,99.0,99.0,19.16863,0.029385375,0.518482
561,347.87493475947264,20.821119346232962,10402800016054,22.05292,0.08319144,20.321545,0.036429916,99.0,99.0,18.976723,0.018861989,0.605569
562,348.84414094316253,20.355712653742685,10402800127540,21.83205,0.0767312,19.91975,0.028658072,99.0,99.0,18.999456,0.031138876,0.527129
563,349.77896399307633,21.042224222738582,10402800043211,21.52517,0.055692907,19.65749,0.028967107,99.0,99.0,18.6034,0.020862672,0.521313
564,349.205539181636,20.14973171227585,10402800038073,21.465017,0.06382748,20.909174,0.062659204,99.0,99.0,20.192385,0.057397526,0.658785
565,349.56196883878374,20.944492404602258,10402800048234,22.355019,0.09407414,20.576895,0.040619306,99.0,99.0,19.30771,0.025371293,0.533104
566,348.26808252908853,21.460744745772445,10402800084106,21.096968,0.06798595,20.07627,0.037861045,99.0,99.0,19.177826,0.03150657,0.502012
567,348.65411606590817,21.34701485606091,10402800008360,22.40118,0.12401179,20.32025,0.03506855,99.0,99.0,19.032173,0.027673988,0.545088
568,349.8083061987053,20.519407520756687,10402800004626,21.34028,0.05377376,99.0,99.0,99.0,99.0,99.0,99.0,0.596209
569,349.68107309697587,20.535223673492055,10402800051870,21.243675,0.049143437,19.35928,0.026334543,99.0,99.0,18.54141,0.024641283,0.456686
570,348.96297160520754,19.88236407593577,10402800058546,22.59587,0.11581412,19.95054,0.0387203,99.0,99.0,99.0,99.0,0.611313
571,349.3804121632667,21.37497441803363,10402800100462,21.007313,0.05097518,19.019234,0.018398996,99.0,99.0,18.243938,0.015501056,0.451508
572,349.06642649094977,20.11779119136021,10402800057216,21.153435,0.050937418,19.409294,0.024741065,99.0,99.0,18.675713,0.022491612,0.489395
573,349.38298076956715,20.766591638559092,10402800049605,20.997904,0.045872144,19.109282,0.021537626,99.0,99.0,18.595207,0.019240431,0.379894
574,348.5566727295783,20.10278077124329,10402800094741,22.74204,0.10815828,20.643959,0.03915364,99.0,99.0,19.265911,0.020889707,0.66917
575,349.58453928501075,20.37712637361919,10402800053884,22.44694,0.095268264,20.460335,0.03561834,99.0,99.0,19.224424,0.025670676,0.521548
576,349.8715657244578,20.81537442664343,10402800050167,21.391254,0.05545973,19.611359,0.026123594,99.0,99.0,18.766346,0.023868652,0.419745
577,349.385505877339,20.488198110975944,10402800080333,22.258694,0.097155795,20.354311,0.043650966,99.0,99.0,19.315493,0.034375437,0.51207
578,348.9516505051179,21.5237198991764,10402800007585,21.797901,0.09904583,20.008604,0.034668617,99.0,99.0,18.778313,0.026770452,0.547406
579,349.26598349666295,20.685333958735683,10402800079637,22.438852,0.12086544,20.24602,0.04921518,99.0,99.0,99.0,99.0,0.532677
580,349.28340144428256,20.839065786586417,10402800073287,21.931171,0.07667794,20.223366,0.035005722,99.0,99.0,19.070045,0.02517419,0.560163
581,349.62246076000724,20.520340191702275,10402800051809,20.027338,0.026837358,18.857935,0.016859641,99.0,99.0,18.02755,0.0152579695,0.240175
582,349.2117523416376,20.789978829369133,10402800073214,20.576576,0.037765786,19.420914,0.028197775,99.0,99.0,18.924011,0.031322114,0.20402
583,349.911627278684,20.64047365060695,10402800019757,20.729475,0.029085783,19.098864,0.012665537,99.0,99.0,18.274176,0.010254827,0.408408
584,348.30307523532036,20.239527803208276,10402800054312,21.924213,0.07024178,20.080372,0.027841834,99.0,99.0,19.039604,0.018831497,0.521797
585,349.7685111399486,20.442649258071427,10402800054207,21.257364,0.043370828,19.446447,0.02201696,99.0,99.0,18.56502,0.02172984,0.453574
586,349.77147038319134,21.040968432494324,10402800043195,19.833443,0.01592478,18.318726,0.010153856,99.0,99.0,17.586113,0.010781078,0.276854
587,348.3273468098735,20.69433406268223,10402800025928,21.396147,0.06283525,19.308437,0.025510523,99.0,99.0,18.079062,0.014548346,0.515829
588,350.06057412881427,20.6773956350778,10402800050414,21.033827,0.032057878,19.217789,0.015341519,99.0,99.0,18.31515,0.01563444,0.397599
